ID|grapheme|phoneme
ef492945-8fa4-4828-9d99-c356a2042508|এমন ধিঙি মেয়েকে আমি বিয়ে করবো না।|æ_1 m o n_2 d̪ʰ_1 i ŋ ŋ i_2 m_1 e ʲ e k e_2 a_1 m i_2 b_1 i ʲ e_2 k_1 o r b o_2 n_1 a_2
ef4ac7b5-acc3-41de-b31d-409a571e92e2|ওরমোক ওশেন ওহে|o_1 r m o k_2 o_1 ʃ e n_2 o_1 h e_2
ef53e7eb-9159-4362-806d-9b30be932a66|কুড়াল দিয়ে কাটো|k_1 u ɽ a l_2 d̪_1 i ʲ e_2 k_1 a t o_2
ef54867a-c418-409c-9acd-ab40d3076992|সবাই বড়দিনে মোমবাতি দিয়ে ঘর সাজায়।|ʃ_1 ɔ b a i̯_2 b_1 o ɽ d̪ i n e_2 m_1 o m b a t̪ i_2 d̪_1 i ʲ e_2 gʰ_1 ɔ r_2 ʃ_1 a ɟ a ʲ_2
ef5e4fd0-f08d-40f6-b234-a145cdf43fe7|অবা|ɔ_1 b a_2
ef6120f1-d32c-47b3-afbb-7e797eabf4cf|আবখোরা হলো জল পান করিবার পাত্র বিশেষ।|a_1 b kʰ o r a_2 h_1 o l o_2 ɟ_1 ɔ l_2 p_1 a n_2 k_1 o r i b a r_2 p_1 a t̪ t̪ r o_2 b_1 i ʃ e ʃ_2
ef65db05-089f-478e-ad0a-8e8f7787e6c7|তিনি একেবারে রসকষহীন মাানুষ।|t̪_1 i n i_2 æ_1 k e b a r e_2 r_1 ɔ ʃ k ɔ ʃ h i n_2 m_1 a n u ʃ_2
ef72b632-e833-42af-98d5-aa0d97b81ddf|ইয়ছিন নয় ইয়াসিন হবে|i_1 ʲ cʰ i n_2 n_1 ɔ ʲ_2 i_1 ʲ a s i n_2 h_1 ɔ b e_2
ef7a581c-28c9-4e8f-8d22-321b6860a3ae|ঝুমকা গুলো সুন্দর|ɟʰ_1 u m k a_2 g_1 u l o_2 ʃ_1 u n d̪ ɔ r_2
ef7d0480-7423-42cd-bece-1abfc3fdfa7f|ভাইয়া, আপনি কীভাবে এতকিছু পারেন?|bʰ_1 a i̯ ʲ a_2 a_1 p n i_2 k_1 i bʰ a b e_2 æ_1 t̪ o k i cʰ u_2 p_1 a r e n_2
ef832d3f-9301-42c5-ba10-39c3f72b2bf6|ওয়াতাআলার দিয়ে একটি বাক্য বানাও।|o_1 ʲ a t̪ a a l a r_2 d̪_1 i ʲ e_2 e_1 k t i_2 b_1 a k k o_2 b_1 a n a o̯_2
ef852190-aae5-498b-ba3b-7035c8cb59c6|ইসলামর শিক্ষা খুব দরকার।|i_1 s l a m ɔ r_2 ʃ_1 i k kʰ a_2 kʰ_1 u b_2 d̪_1 ɔ r k a r_2
ef87b0e3-3d14-4e42-b3b0-31cd90416ec0|আধ্মাত অর্থ কি?|a_1 d̪ʰ d̪ʰ ã t̪_2 ɔ_1 r t̪ t̪ʰ o_2 k_1 i_2
ef8c3567-34b8-4420-b2f4-e81007c78b4a|টেঘরা তিতলি কঙ্কা।|t_1 æ gʰ r a_2 t̪_1 i t̪ l i_2 k_1 ɔ ŋ k a_2
ef8ff22c-5778-4fbf-8001-623acfb43cc3|গ্যাল|g_1 æ l_2
efa2deb5-8b19-44af-a28e-a6455eb36d96|কয়হেব|k_1 ɔ ʲ h e b_2
efb39dc8-2f72-4ea7-b931-f292df0f4653|দঝেয়্যা|d̪_1 ɔ ɟʰ e ɟ ʲ a_2
efb3cc07-8606-40e1-a331-6a39955e1f3f|পেঁচিয়ে কথা বলা বাদ দাও|p_1 ẽ c i ʲ e_2 k_1 ɔ t̪ʰ a_2 b_1 ɔ l a_2 b_1 a d̪_2 d̪_1 a o̯_2
efb8c185-79c3-4ea2-abea-56143791fe0f|ক্ষওয়া থেকে ক্ষমা|kʰ_1 ɔ o ʷ a_2 t̪ʰ_1 e k e_2 kʰ_1 ɔ m a_2
efb8f141-13a5-484b-ba29-239836992419|ঘষাঘষি চখাচখি চরফ্যাশন|gʰ_1 ɔ ʃ a gʰ o ʃ i_2 c_1 ɔ kʰ a c ɔ kʰ i_2 c_1 ɔ r pʰ æ ʃ ɔ n_2
efbb0a11-8313-4d16-924f-8cf82e0f0dee|যোক|ɟ_1 o k_2
efc35e48-e9b5-4df1-b4e7-a6b6049e64f8|দৃঘ্খুম|d̪_1 r i gʰ kʰ u m_2
efc6f421-13b8-45b4-939a-1bf4dbed806a|সংবাদ দিয়েছেন এফবিআই কর্মকর্তারা।|ʃ_1 ɔ ŋ b a d̪_2 d̪_1 i ʲ e cʰ e n_2 e_1 pʰ b i a i̯_2 k_1 ɔ r m o k ɔ r t̪ a r a_2
efcd3360-5b9c-48de-ba68-97aff381c7d5|তওবা অনুতপ্ত লোকের ঈমান দৃঢ় করে।|t̪_1 ɔ o̯ b a_2 o_1 n u t̪ ɔ p t̪ o_2 l_1 o k e r_2 i_1 m a n_2 d̪_1 r i ɽʰ o_2 k_1 o r e_2
efce6488-a117-490e-8680-46ef304dc5cd|সাধু ভাষার আসন স্বপ্রতিষ্ঠিত।|ʃ_1 a d̪ʰ u_2 bʰ_1 a ʃ a r_2 a_1 ʃ o n_2 ʃ_1 ɔ p r o t̪ i ʃ tʰ i t̪ o_2
efd25431-e5e5-4da5-98e3-1c29f46ef756|খালেকুজ্জামান নান্নু মরণোত্তর ফিফটি মিনিট ফ্রিডম সেলিব্রেশন পদক পেয়েছেন।|kʰ_1 a l e k u ɟ ɟ a m a n_2 n_1 a n n u_2 m_1 ɔ r o n o t̪ t̪ o r_2 pʰ_1 i pʰ t i_2 m_1 i n i t_2 pʰ_1 r i d ɔ m_2 s_1 e l i b r e ʃ o n_2 p_1 ɔ d̪ o k_2 p_1 e ʲ e cʰ e n_2
efd40e21-e53d-4823-8665-f61d4490d283|প্রত্যেক ঝড়েই দক্ষিণবঙ্গের এই এলাকা বারবার আক্রান্ত হয়েছে।|p_1 r o t̪ t̪ e k_2 ɟʰ_1 ɔ ɽ e i̯_2 d̪_1 o k kʰ i n b ɔ ŋ g e r_2 e_1 i̯_2 e_1 l a k a_2 b_1 a r b a r_2 a_1 k k r a n t̪ o_2 h_1 e ʲ e cʰ e_2
efd4fb7e-396e-44f1-9a5d-b949df0142f8|সিএভি এর পুর্ণ মানে বলো|s_1 i e bʰ i_2 e_1 r_2 p_1 u r n o_2 m_1 a n e_2 b_1 ɔ l o_2
efe5ddfd-4e91-49e9-ad56-b63276c690d6|আভুল|a_1 bʰ u l_2
efe8d6f0-78ec-40a7-856f-f43bef1d7cf5|অকৃষ্ণকর্মা বলতে নিষ্কলঙ্ক ব্যক্তিকেই বোঝায়।|ɔ_1 k r i ʃ n o k ɔ r m a_2 b_1 o l t̪ e_2 n_1 i ʃ k o l ɔ ŋ k o_2 b_1 e k t̪ i k e i̯_2 b_1 o ɟʰ a ʲ_2
efeba2cd-023f-4220-a03c-adc45364a8dc|সূএধর মানের কাঠের মিস্ত্রী|ʃ_1 u e d̪ʰ ɔ r_2 m_1 a n e r_2 k_1 a tʰ e r_2 m_1 i s t̪ r i_2
efec7557-6dd4-4d96-91ae-40d1be06ef71|ঠাঞি শব্দের উচ্চারন কেমন হবে?|tʰ_1 a ʲ ĩ_2 ʃ_1 ɔ b d̪ e r_2 u_1 c c a r ɔ n_2 k_1 æ m o n_2 h_1 ɔ b e_2
efed125e-8f87-4aee-8e55-f891d59d0f90|বদাউম|b_1 ɔ d̪ a u m_2
eff9e773-9cb1-4907-89e0-60cf0f200605|অখাবথা মানে নির্বোধ।|ɔ_1 kʰ a b ɔ t̪ʰ a_2 m_1 a n e_2 n_1 i r b o d̪ʰ_2
effe778a-aebc-43b5-b87d-e854dcbf0bb0|থেয়্যা|t̪ʰ_1 e ʲ ʲ a_2
f003be4d-3f4c-4e91-af39-dec1da6f1573|নাচোস খেতে দারুণ|n_1 a c o s_2 kʰ_1 e t̪ e_2 d̪_1 a r u n_2
f00961f3-a077-41bb-bb89-e00cf4f99027|কির্ব্যাপরান|k_1 i r b æ p r a n_2
f0101687-a07f-485e-b0ef-a6b6cedacc4b|পুংস্ত্ব বলতে কি বোঝায়?|p_1 u ŋ s t̪ o_2 b_1 o l t̪ e_2 k_1 i_2 b_1 o ɟʰ a ʲ_2
f0113198-4af5-488c-a807-91fce84f790c|ঝাঞ্চা অর্থ কি?|ɟʰ_1 a n c a_2 ɔ_1 r t̪ t̪ʰ o_2 k_1 i_2
f0180992-ab39-44a4-bf8a-38aaedd2ff7b|মোমবাতিতে মৃদু আলো হয়।|m_1 o m ɔ b a t̪ i t̪ e_2 m_1 r i d̪ u_2 a_1 l o_2 h_1 ɔ ʲ_2
f02727e4-1d3e-4014-8ff1-5dfc3a5c8b51|খনিজ সম্পদ খুব গুরুত্বপূর্ণ সম্পদ|kʰ_1 o n i ɟ_2 ʃ_1 ɔ m p ɔ d̪_2 kʰ_1 u b_2 g_1 u r u t̪ t̪ o p u r n n o_2 ʃ_1 ɔ m p ɔ d̪_2
f037980c-ac79-4889-8c74-0525cc98a199|স্বামীর প্রতি যত্নশীল হওয়া কর্তব্য।|ʃ_1 a m i r_2 p_1 r o t̪ i_2 ɟ_1 ɔ t̪ n o ʃ i l_2 h_1 ɔ o̯ ʷ a_2 k_1 ɔ r t̪ o b b o_2
f03db1ed-defe-41f6-bff3-69c41081083f|চোহত্তুর|c_1 o h o t̪ t̪ u r_2
f03e969b-cb64-4478-941a-5f1d9d609681|তার চেহারা গাম্ভীর্যে ভরা।|t̪_1 a r_2 c_1 e h a r a_2 g_1 a m bʰ i r ɟ e_2 bʰ_1 ɔ r a_2
f04860b9-cca1-4d81-8a8f-b7e4ac3ed3c8|শুটিং সেট|ʃ_1 u t i ŋ_2 s_1 e t_2
f049f7b3-141f-4ac7-adda-8f5e5db3a031|অফস্পিনে এযাবৎকালে সেরা বোলিং এটি|ɔ_1 pʰ s p i n e_2 ʃ_1 ɔ ŋ k ɔ t k a l e o̯_2 ʃ_1 e r a_2 b_1 o l i ŋ_2 e_1 t i_2
f0634e0d-4f9a-432c-9107-641346035edd|ড্যাশবোর্ড খালি পড়ে আছে।|d_1 æ ʃ b o r d_2 kʰ_1 a l i_2 p_1 ɔ ɽ e_2 a_1 cʰ e_2
f066ee8e-aacb-4da6-b48a-7a662c608ac9|দুখ দিয়ে লাভ কি!|d̪_1 u kʰ_2 d̪_1 i ʲ e_2 l_1 a bʰ_2 k_1 i_2
f06df1ee-a4d2-4e86-81b2-767b91d9b043|হুথি জাতি এখন কোথায়?|h_1 u t̪ʰ i_2 ɟ_1 a t̪ i_2 æ_1 kʰ o n_2 k_1 o t̪ʰ a ʲ_2
f06e04f1-c681-43d9-80d8-a1f1b3d4ff7d|বহুব্রীহি একটি নাটকে নাম।|b_1 o h u b b r i h i_2 e_1 k t i_2 n_1 a t o k e_2 n_1 a m_2
f079791f-e135-4998-925f-e3e32c604f2d|আরপিওর পূর্ণ মানে বলো।|a_1 r p i o r_2 p_1 u r n o_2 m_1 a n e_2 b_1 ɔ l o_2
f080b248-ad5e-4607-a255-976df9fe729f|আল্লাহভীতির দরকার আছে।|a_1 l l a h bʰ i t̪ i r_2 d̪_1 ɔ r k a r_2 a_1 cʰ e_2
f082b051-3cc6-4144-9b32-80f199cb4a3b|জিহ্বা শরীর গুরুত্বপূর্ণ অংশ।|ɟ_1 i u̯ bʰ a_2 ʃ_1 o r i r_2 g_1 u r u t̪ t̪ o p u r n n o_2 ɔ_1 ŋ ʃ o_2
f08dcd46-fa05-4f57-9c58-6b96d377a7f3|পৈথ|p_1 o i̯ t̪ʰ o_2
f090ad8d-973f-416d-8464-391ac2b1eb2b|এভাবে চাহ কেনো!|e_1 bʰ a b e_2 c_1 a h_2 k_1 æ n o_2
f09da9ea-f8fc-40d6-b486-a083f0af84eb|প্যান্টের ঝুল অনেক বড় হয়ে গেছে।|p_1 æ n t e r_2 ɟʰ_1 u l_2 ɔ_1 n e k_2 b_1 ɔ ɽ o_2 h_1 o ʲ e_2 g_1 æ cʰ e_2
f09f44e7-7085-42a0-89ed-a5fd56f8a7c2|খাঁজ বিশিষ্ট মাইটোকন্ড্রিয়া|kʰ_1 ã ɟ_2 b_1 i ʃ i ʃ t o_2 m_1 a i̯ t o k ɔ n d r i ʲ a_2
f0b3d569-a0b2-4852-8202-fed78c4f16db|কাওসার রেদওয়ান মুজিব এইচএসসি অধ্যয়নরত স্টুডেন্ট।|k_1 a o̯ s a r_2 r_1 e d̪ o ʷ a n_2 m_1 u ɟ i b_2 e_1 i̯ c e s s i_2 o_1 d̪ d̪ʰ o ʲ o n r ɔ t̪ o_2 s_1 t u d e n t_2
f0b4766b-2535-4ad8-a7dd-3aac777e6107|যাচ্ঞাকারী উচ্চারণটা দেখে নিন।|ɟ_1 a c c ã k a r i_2 u_1 c c a r o n t a_2 d̪_1 e kʰ e_2 n_1 i n_2
f0b98575-4ccd-415a-a86c-ec377d378198|লংঙাংপাড়া তে রাখাইনরা বাস করে।|l_1 ɔ ŋ a ŋ p a ɽ a_2 t̪_1 e_2 r_1 a kʰ a i̯ n r a_2 b_1 a ʃ_2 k_1 o r e_2
f0c1ffb0-26a5-4584-ba80-fef6ed5dee9f|ডাউনলিংকপূর্বক অটোমেটেড রেফ্রিজারেটর।|d_1 a u̯ n l i ŋ k p u r b o k_2 ɔ_1 t o m e t e d_2 r_1 e pʰ r i ɟ a r e t ɔ r_2
f0c7a469-4c06-4bb8-8c10-f4f015bcbd29|শিল্পোৎপাদন উন্নয়নের মূল ব্যাপার।|ʃ_1 i l p o t̪ p a d̪ o n_2 u_1 n n ɔ ʲ o n e r_2 m_1 u l_2 b_1 æ p a r_2
f0cf3aa1-8945-4125-89c7-dca395394a3a|মুক্তি মানব জীবনের এই প্রকার লক্ষ্য।|m_1 u k t̪ i_2 m_1 a n o b_2 ɟ_1 i b ɔ n e r_2 e_1 i̯_2 p_1 r o k a r_2 l_1 o k kʰ o_2
f0d8c2d1-de74-47a5-8172-82d9fa897359|মিনা আটরা দাও।|m_1 i n a_2 a_1 t r a_2 d̪_1 a o̯_2
f0ecee59-7c79-49e6-b8d4-0ed171391fbc|ছেওপুর এ ছেলেরা তিন বিয়ে করে।|cʰ_1 e o̯ p u r_2 e cʰ_1 e l e r a_2 t̪_1 i n_2 b_1 i ʲ e_2 k_1 o r e_2
f0fffc65-3d20-493d-adac-2b5ec7e494fa|কজ্‌|k_1 ɔ ɟ_2
f1012996-d826-4e0f-bd00-a304136e7e1a|ঝোপ থেকে সাপ বেরিয়ে এলো|ɟʰ_1 o p_2 t̪ʰ_1 e k e_2 ʃ_1 a p_2 b_1 e r i ʲ e_2 e_1 l o_2
f10c5a90-4113-473d-b0f5-fffcfd1a5ee4|অগুগেলামি|ɔ_1 g u g e l a m i_2
f113b4d3-5173-4e0d-a8a9-c79a16598559|জর্জ অছেল এউজ কিংডমের রাজা|ɟ_1 ɔ r ɟ_2 ɔ_1 cʰ e l_2 e_1 u̯ ɟ_2 k_1 i ŋ d ɔ m e r_2 r_1 a ɟ a_2
f11777c8-094c-4fbf-bcb1-974b27f5db1c|নির্দেশদাতার নির্দেশ অমান্য করবেন না।|n_1 i r d̪ e ʃ d̪ a t̪ a r_2 n_1 i r d̪ e ʃ_2 ɔ_1 m a n n o_2 k_1 o r b e n_2 n_1 a_2
f1186da3-dc63-4e3d-8edc-3c881fe0dda6|স্ক্যাফয়েড একটি ঔষধের নাম।|s_1 k æ pʰ ɔ ʲ e d_2 e_1 k t i_2 o_1 u̯ ʃ ɔ d̪ʰ e r_2 n_1 a m_2
f11c9c31-ff90-439c-84e4-4cf1ac4b6ec3|কুরআন হাদিস বর্ণিত হয় তাদের ভালোবাসে।|k_1 u r a n_2 h_1 a d̪ i s_2 b_1 o r n i t̪ o_2 h_1 ɔ ʲ_2 t̪_1 a d̪ e r_2 bʰ_1 a l o b a ʃ e_2
f12c0d04-9661-4648-9e1b-ca79722aa9c8|লক্ষ্মীজনার্দন এলাকায় উপকূলবাসীরা রক্ষা পায়।|l_1 o k kʰ ĩ ɟ o n a r d̪ o n_2 e_1 l a k a ʲ_2 u_1 p o k u l b a ʃ i r a_2 r_1 o k kʰ a_2 p_1 a ʲ_2
f12c2fa2-6ae7-4453-b50f-913dbebf0e7b|অনজপদে|ɔ_1 n o ɟ ɔ p ɔ d̪ e_2
f132bbf4-f0e3-428e-83d4-835719100e44|তেঙর|t̪_1 æ ŋ o r_2
f1341588-6988-48ea-ae01-907905dd0e27|বাগ্বিন্যাস একটি খেলার নাম।|b_1 a g g b i n n a ʃ_2 e_1 k t i_2 kʰ_1 æ l a r_2 n_1 a m_2
f1352da5-a4a4-4b18-b31d-e95a8921fe83|সমঝদার লোকের জন্য ইশারাই যথেষ্ট।|ʃ_1 ɔ m õ ɟ d̪ a r_2 l_1 o k e r_2 ɟ_1 o n n o_2 i_1 ʃ a r a i̯_2 ɟ_1 ɔ t̪ʰ e ʃ t o_2
f13d5b8b-294e-44bc-adb8-46db2e7ca118|ছাতড়া পুরোন একটি স্থান।|cʰ_1 a t̪ ɽ a_2 p_1 u r o n_2 e_1 k t i_2 s_1 t̪ʰ a n_2
f143e56e-2261-472d-bc96-1bc7b9b643b7|আতজ্ট|a_1 t̪ o ɟ t_2
f1459f7d-f73f-4a8b-a225-555b190d84f2|আশিক আফিফা আফুউন আবছা|a_1 ʃ i k_2 a_1 pʰ i pʰ a_2 a_1 pʰ u u n_2 a_1 b cʰ a_2
f1477aec-b482-40ba-8fe1-f71d688102cd|আলহামদুলিল্লাহ, তপ্তকাঞ্চনবর্ণের পাহাড় দেখলাম|a_1 l h a m d̪ u l i l l a h_2 t̪_1 ɔ p t̪ o k a n c o n b ɔ r n e r_2 p_1 a h a ɽ_2 d̪_1 e kʰ l a m_2
f14cf16a-4568-42b6-81ed-ebf09e98f551|জাম আমার খুব পছন্দের একটি ফল|ɟ_1 a m_2 a_1 m a r_2 kʰ_1 u b_2 p_1 ɔ cʰ o n d̪ e r_2 e_1 k t i_2 pʰ_1 ɔ l_2
f1537b63-b2ce-4ef8-8d16-9679be63d34b|বেউথা ফলের নাম।|b_1 e u̯ t̪ʰ a_2 pʰ_1 ɔ l e r_2 n_1 a m_2
f166f741-1b11-4b0d-9305-fde79dcc3d1e|গ্রীষ্ম বর্ষা শরৎ হেমন্ত শীত বসন্ত-ছয়টি কাল বিভাগ নামেই ঋতু।|g_1 r i ʃ ʃ õ_2 b_1 ɔ r ʃ a_2 ʃ_1 ɔ r o t̪_2 h_1 e m o n t̪ o_2 ʃ_1 i t̪_2 b_1 ɔ ʃ o n t̪ o - cʰ ɔ ʲ t i_2 k_1 a l_2 b_1 i bʰ a g_2 n_1 a m e i̯_2 r_1 i t̪ u_2
f1689a0e-eef7-4a1e-b0dd-78a6dc6605d8|তৌ|t̪_1 o u̯_2
f16ceecc-39eb-4473-9669-5ef6e3214d93|ঠিগ্ঠাগ করে কথা বলো।|tʰ_1 i g tʰ a g_2 k_1 o r e_2 k_1 ɔ t̪ʰ a_2 b_1 ɔ l o_2
f16d0378-6f2b-4282-91c2-def521a0d7bf|ঝন্টু একজন চলচ্চিত্র পরিচালক।|ɟʰ_1 o n t u_2 æ_1 k ɟ o n_2 c_1 ɔ l o c c i t̪ r o_2 p_1 o r i c a l o k_2
f16d5751-1530-4fde-b7d3-2b1afb63b746|গোডাউনের চৌবাচ্চা|g_1 o d a u̯ n e r_2 c_1 o u̯ b a c c a_2
f17082f3-2c22-41ff-ac7e-1a91fc383ae3|আপাদি থ্য়য়্যা|a_1 p a d̪ i_2 t̪ʰ_1 ɔ ʲ ʲ a_2
f180132d-8675-42a8-af27-104e67c6b801|অটা|ɔ_1 t a_2
f181cd40-734b-49d0-9814-b286c0667594|কোরিবেঙ্‌|k_1 o r i b e ŋ_2
f1853302-cf2f-4c84-8d75-a736278414d2|বাঘাইহাট সীমান্তবর্তী এলাকা।|b_1 a gʰ a i̯ h a t_2 ʃ_1 i m a n t̪ o b o r t̪ i_2 e_1 l a k a_2
f1885ade-666f-4d0e-9292-3aa62d087e99|রাইআন ম্যাজিস্ট্রেট হয়েছে।|r_1 a i̯ a n_2 m_1 æ ɟ i s t r e t_2 h_1 e ʲ e cʰ e_2
f194a716-e7a9-4453-9137-4707f49616e5|অবধূত উপন্যাস|ɔ_1 b o d̪ʰ u t̪_2 u_1 p o n n a ʃ_2
f1952b0e-4d61-46bb-a15a-0aef7eaf3793|ব্ল্যাকহেডসের দোকানে তামাকজাতদ্রব্য বিক্রি।|b_1 l æ k h e d s e r_2 d̪_1 o k a n e_2 t̪_1 a m a k ɟ a t̪ d̪ r o b b o_2 b_1 i k k r i_2
f199f4ea-9e70-4d2c-bc2d-cd60b51c6854|জ্যাঙ্গোনামা বইয়ের নাম।|ɟ_1 æ ŋ g o n a m a_2 b_1 o i̯ ʲ e r_2 n_1 a m_2
f1abdab5-2eb9-4be5-8d7a-0f7fc1390a50|ফুলশোতে এবারের অতিথি মিঠু ভাই।|pʰ_1 u l ʃ o t̪ e_2 e_1 b a r e r_2 o_1 t̪ i t̪ʰ i_2 m_1 i tʰ u_2 bʰ_1 a i̯_2
f1ae26d6-4fda-45c6-acb4-52bb0e71f4cb|বিঘ মানে কি?|b_1 i gʰ_2 m_1 a n e_2 k_1 i_2
f1b16d66-3c76-4f50-8965-13f36d9bdd94|তুহফা অর্থটা বের করো।|t̪_1 u h pʰ a_2 ɔ_1 r t̪ʰ o t a_2 b_1 e r_2 k_1 ɔ r o_2
f1bd37c0-9d77-4289-aea4-edb101ec64ad|টুজি স্পিড|t_1 u ɟ i_2 s_1 p i d_2
f1c0c6df-80c4-4ee9-8b17-3c5e60385e6b|মায়োইয়াও  একজন সৈনিক।|m_1 a ʲ o i̯ ʷ a o̯_2 æ_1 k ɟ o n_2 ʃ_1 o i̯ n i k_2
f1c2baa5-66b5-4aa4-96e2-5d457e60c042|ধনলালচ্|d̪ʰ_1 ɔ n l a l ɔ c_2
f1c53943-89aa-42f6-a9f2-f059fb001aca|ঝাড়খোলা গ্রামে মেলা বসেছে|ɟʰ_1 a ɽ kʰ o l a_2 g_1 r a m e_2 m_1 e l a_2 b_1 o ʃ e cʰ e_2
f1c90edf-427d-4bb2-b04a-b55d1877e431|শিশুস্বাস্থ্যের জন্য অনন্তকালস্থায়ী সমাধান দরকার।|ʃ_1 i ʃ u ʃ a s tʰ e r_2 ɟ_1 o n n o_2 ɔ_1 n o n t̪ o k a l s t̪ʰ a ʲ i_2 ʃ_1 ɔ m a d̪ʰ a n_2 d̪_1 ɔ r k a r_2
f1cc88b5-b68e-4c52-b0c4-0d905830373e|ধঝাধঝি|d̪ʰ_1 ɔ ɟʰ a d̪ʰ o ɟʰ i_2
f1cf2c7e-4b9a-4d32-9fd7-2dc16b507931|ঝতু এখো ইপন এগুলো পর্তুগীজ শব্দ|ɟʰ_1 o t̪ u_2 e_1 kʰ o_2 i_1 p n_2 e_1 g u l o_2 p_1 o r t̪ u g i ɟ_2 ʃ_1 ɔ b d̪ o_2
f1d19097-eecb-4f62-bf88-417608eeff14|কয়টি বিয়ে করা যায় !!|k_1 ɔ ʲ t i_2 b_1 i ʲ e_2 k_1 ɔ r a_2 ɟ_1 a ʲ_2
f1d6add5-1170-41d9-ab6d-a0638f2e2766|পুনহ্‌ড়ি|p_1 u n o n h ɽ i_2
f1d76b63-cdb8-49a3-ab31-fe43aa094a1a|টল্মলেয়্যা|t_1 ɔ l m l e ʲ a_2
f1dbab2b-52b6-497d-9318-5acb0d4ea747|ঝিঝঢী বেগম এখন রাজরাণী।|ɟʰ_1 i ɟʰ dʰ i_2 b_1 e g ɔ m_2 æ_1 kʰ o n_2 r_1 a ɟ r a n i_2
f1ef55c5-5457-43cd-8913-c41c43339454|ছেঁড়া কাপড় পড়ে আছে সে|cʰ_1 ẽ ɽ a_2 k_1 a p o ɽ_2 p_1 ɔ ɽ e_2 a_1 cʰ e_2 ʃ_1 e_2
f1ef55d5-d7c4-41fa-aaec-df318b5d0da1|পানি ঢালিছো  কেনো?|p_1 a n i_2 dʰ_1 a l i cʰ o_2 k_1 æ n o_2
f1f92a27-320f-48f6-9474-71d253460ac4|মানসম্মত স্বাস্থ্যসেবা অপ্রতুলতার কাছাকাছি ঠেকেছে অস্ট্রেলিয়ায়।|m_1 a n ʃ ɔ m m ɔ t̪ o_2 ʃ_1 a s t̪ʰ o ʃ e b a_2 ɔ_1 p r o t̪ u l ɔ t̪ a r_2 k_1 a cʰ a k a cʰ i_2 tʰ_1 e k e cʰ e_2 ɔ_1 s t r e l i ʲ a ʲ_2
f1fc71f0-3338-45c3-8cc4-ba3367aacd9a|এ কাজ সাবিলা নূর করবেনই।|e k_1 a ɟ_2 ʃ_1 a b i l a_2 n_1 u r_2 k_1 o r b e n i_2
f2139c7b-d91c-4f4c-9ac5-91529c3a3d00|মৈশের|m_1 o i̯ ʃ e r_2
f216b69b-2976-47b4-869a-5c6c708f9e1e|আরিপখাঁ এক দূতের নাম।|a_1 r i p kʰ ã_2 æ_1 k_2 d̪_1 u t̪ e r_2 n_1 a m_2
f219b454-658f-4a2b-a8c4-5cddf7cef471|অনঠাল|ɔ_1 n o tʰ a l o_2
f21e30c3-d9a9-484d-9201-6a913d80af5a|ইশপা গান করে।|i_1 ʃ p a_2 g_1 a n_2 k_1 o r e_2
f21e33d8-f7b9-45bf-aef1-6c3407171825|ঠগ্ঠগ্|tʰ_1 ɔ g tʰ o g_2
f2217722-3272-4c37-921b-5a0e172502a3|আবদুচ মাজেদ চৌধুরী।|a_1 b d̪ u c_2 m_1 a ɟ e d̪_2 c_1 o u̯ d̪ʰ u r i_2
f22b6ddd-f0e6-4917-8d71-946535be1a69|প্রেক্ষাগৃহেই কবিতার আবৃত্তি হচ্ছে।|p_1 r e k kʰ a g r i h e i̯_2 k_1 o b i t̪ a r_2 a_1 b b r i t̪ t̪ i_2 h_1 o c cʰ e_2
f2315c55-7e95-4927-9d19-62160d94858e|বিড বিপ বুঝ|b_1 i d_2 b_1 i p_2 b_1 u ɟʰ_2
f233c54d-61b4-4792-8650-50cfec4a4df0|নিষেধ্য কাজ কর না|n_1 i ʃ e d̪ʰ d̪ʰ o_2 k_1 a ɟ_2 k_1 ɔ r_2 n_1 a_2
f23dd27b-8bee-4788-afb7-fabdbfbb3bbb|হরতাল সফলভাবে পালিত হয়েছে।|h_1 ɔ r t̪ a l_2 ʃ_1 ɔ pʰ o l bʰ a b e_2 p_1 a l i t̪ o_2 h_1 e ʲ e cʰ e_2
f242c4f5-d6e9-4b2e-8598-01de480013db|বাঢ়ৈ বাতে মুখ দিতে নেই।|b_1 a ɽʰ o i̯_2 b_1 a t̪ e_2 m_1 u kʰ_2 d̪_1 i t̪ e_2 n_1 e i̯_2
f246680f-0448-4444-b7ef-85201f6fb165|রাস্তায় নামবে কেন ভাই?|r_1 a s t̪ a ʲ_2 n_1 a m b e_2 k_1 e n_2 bʰ_1 a i̯_2
f24c3d90-6773-4ccb-81ac-3117f417992f|গাড়িঘোড়ার দেশে  আত্মশ্লাঘার|g_1 a ɽ i gʰ o ɽ a r_2 d̪_1 e ʃ e_2 a_1 t̪ t̪ õ s l a gʰ a r_2
f24d974a-2103-4f74-8b6f-41edd4f12d33|বধার্হ মানে কোন পরোয়া না করা।|b_1 ɔ d̪ʰ a r h o_2 m_1 a n e_2 k_1 o n_2 p_1 ɔ r o ʷ a_2 n_1 a_2 k_1 ɔ r a_2
f258b95e-04fb-4ff8-876a-04ab7e69c44c|তার মাথা থেতলে গেছে।|t̪_1 a r_2 m_1 a t̪ʰ a_2 t̪ʰ_1 e t̪ l e_2 g_1 æ cʰ e_2
